ID,DESCRIPTION,Attribut1,Application,Characteristic,Material,Size,LC Risk,Mounting,Mounting Feature,Operating Temperature-Max (Cel),Operating Temperature-Min (Cel),Product Diameter,Product Length,Rated Breaking Capacity (A),Rated Current (A),Rated Voltage (V),Rated Voltage(AC) (V),Rated Voltage(DC) (V)
A613,"Indicator Chip Very Fast Movement 0.6A 63V SMD Solder Pad 1206 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 0.6A, 63VAC, 63VDC, 50A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,3.18 X 1.52 X 0.58mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,3.18,50.0,0.6,63.0,63.0,63.0
A614,"Indicator Chip Very Fast Movement 0.75A 63V SMD Solder Pad 1206 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 0.75A, 63VAC, 63VDC, 50A (IR), Surface Mount, 1206",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,3.18 X 1.52 X 0.58mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,3.18,50.0,0.75,63.0,63.0,63.0
A615,"Indicator Chip Very Fast Movement 0.8A 63V SMD Solder Pad 1206 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 0.8A, 63VAC, 63VDC, 50A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,3.18 X 1.52 X 0.58mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,3.18,50.0,0.8,63.0,63.0,63.0
A616,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,High,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,50.0,1.0,32.0,0.0,32.0
A617,"Indicator Chip Very Fast Movement 1A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 1A, 32VAC, 32VDC, 50A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,50.0,1.0,32.0,32.0,32.0
A618,Indicator Chip Very Fast Movement 1A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,1.0,32.0,32.0,32.0
A619,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,High,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,2.0,32.0,0.0,32.0
A620,"Indicator Chip Very Fast Movement 2A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 2A, 32VAC, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,35.0,2.0,32.0,32.0,32.0
A621,Indicator Chip Very Fast Movement 2A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,2.0,32.0,32.0,32.0
A622,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,High,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,3.0,32.0,0.0,32.0
A623,"Indicator Chip Very Fast Movement 3A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 3A, 32VAC, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,35.0,3.0,32.0,32.0,32.0
A624,Indicator Chip Very Fast Movement 3A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,3.0,32.0,32.0,32.0
A625,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,High,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,4.0,32.0,0.0,32.0
A626,"Indicator Chip Very Fast Movement 4A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 4A, 32VAC, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,35.0,4.0,32.0,32.0,32.0
A627,Indicator Chip Very Fast Movement 4A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,4.0,32.0,32.0,32.0
A628,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,High,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,5.0,32.0,0.0,32.0
A629,"Indicator Chip Very Fast Movement 5A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 5A, 32VAC, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,35.0,5.0,32.0,32.0,32.0
A630,Indicator Chip Very Fast Movement 5A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,5.0,32.0,32.0,32.0
A631,"Indicator Chip Very Fast Movement 1.5A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 1.5A, 32VAC, 32VDC, 35A (IR), Supplemental, Surface Mount, 0603",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,603,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,35.0,1.5,32.0,32.0,32.0
A632,Indicator Chip Very Fast Movement 1.5A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,1.5,32.0,32.0,32.0
A633,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,High,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,2.5,32.0,0.0,32.0
A634,"Indicator Chip Very Fast Movement 2.5A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 2.5A, 32VAC, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,35.0,2.5,32.0,32.0,32.0
A635,Indicator Chip Very Fast Movement 2.5A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,2.5,32.0,32.0,32.0
A636,"Indicator Chip Very Fast Movement 3.5A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 3.5A, 32VAC, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,35.0,3.5,32.0,32.0,32.0
A637,Indicator Chip Very Fast Movement 3.5A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,3.5,32.0,32.0,32.0
A638,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,High,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,1.25,32.0,0.0,32.0
A639,"Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 1.25A, 32VAC, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,35.0,1.25,32.0,32.0,32.0
A640,Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,1.25,32.0,32.0,32.0
A641,"Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 1.75A, 32VAC, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,35.0,1.75,32.0,32.0,32.0
A642,Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,1.75,32.0,32.0,32.0
A643,nan,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,UNKNOWN,UNKNOWN,NOT SPECIFIED,55.0,-55.0,6.1,8.4,50.0,0.25,32.0,32.0,32.0
A644,"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0603 Epoxy T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 50A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,50.0,0.25,32.0,32.0,32.0
A645,Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0603 Epoxy T/R CSA,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,0.25,32.0,32.0,32.0
A646,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,High,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,50.0,0.375,32.0,0.0,32.0
A647,"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 0.375A, 32VAC, 32VDC, 50A (IR), Supplemental, Surface Mount, 0603",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,603,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,50.0,0.375,32.0,32.0,32.0
A648,Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,0.375,32.0,32.0,32.0
A649,nan,VERY FAST,HEIGHT CRITICAL APPLICATIONS,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,UNKNOWN,UNKNOWN,NOT SPECIFIED,55.0,-55.0,6.1,8.4,50.0,0.5,32.0,32.0,0.0
A650,nan,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,UNKNOWN,UNKNOWN,NOT SPECIFIED,55.0,-55.0,6.1,8.4,50.0,0.5,32.0,32.0,32.0
A651,"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0603 Epoxy T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VAC, 32VDC, 50A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,50.0,0.5,32.0,32.0,32.0
A652,Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0603 Epoxy T/R CSA,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,0.5,32.0,32.0,32.0
A653,"Indicator Chip Very Fast Movement 0.68A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL Electric Indicator, Very Fast Blow, 0.68A, 32VAC, 32VDC, 50A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,50.0,0.68,32.0,32.0,32.0
A654,Indicator Chip Very Fast Movement 0.68A 32V SMD Solder Pad 0603 Epoxy T/R CSA/UL,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,0.68,32.0,32.0,32.0
A655,nan,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,UNKNOWN,UNKNOWN,NOT SPECIFIED,55.0,-55.0,6.1,8.4,50.0,0.75,32.0,32.0,32.0
A656,"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0603 Epoxy T/R CSA Electric Indicator, Very Fast Blow, 0.75A, 32VAC, 32VDC, 50A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.6,50.0,0.75,32.0,32.0,32.0
A657,Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0603 Epoxy T/R CSA,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,1.6 X 0.81 X 0.31mm,High,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,1.6,50.0,0.75,32.0,32.0,32.0
A658,"Indicator Chip Very Fast Movement 1A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1A, 32VDC, 35A (IR), Surface Mount, 0402",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,1.0,32.0,0.0,32.0
A659,"Indicator Chip Very Fast Movement 1A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,1.0,32.0,0.0,32.0
A660,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,Low,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,2.0,125.0,0.0,24.0
A661,"Indicator Chip Very Fast Movement 2A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 2A, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,2.0,32.0,0.0,32.0
A662,"Indicator Chip Very Fast Movement 2A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 2A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,2.0,32.0,0.0,32.0
A663,"Indicator Chip Very Fast Movement 3A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 3A, 32VDC, Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,50.0,3.0,32.0,0.0,32.0
A664,"Indicator Chip Very Fast Movement 3A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 3A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,3.0,32.0,0.0,32.0
A665,"Indicator Chip Very Fast Movement 4A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 4A, 32VDC, Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,50.0,4.0,32.0,0.0,32.0
A666,"Indicator Chip Very Fast Movement 4A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 4A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,4.0,32.0,0.0,32.0
A667,"Indicator Chip Very Fast Movement 5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 5A, 32VDC, Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,50.0,5.0,32.0,0.0,32.0
A668,"Indicator Chip Very Fast Movement 5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 5A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,5.0,32.0,0.0,32.0
A669,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,Low,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,1.5,125.0,0.0,24.0
A670,"Indicator Chip Very Fast Movement 1.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.5A, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,1.5,32.0,0.0,32.0
A671,"Indicator Chip Very Fast Movement 1.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.5A, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,1.5,32.0,0.0,32.0
A672,"Indicator Chip Very Fast Movement 2.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 2.5A, 32VDC, Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,50.0,2.5,32.0,0.0,32.0
A673,"Indicator Chip Very Fast Movement 2.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 2.5A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,2.5,32.0,0.0,32.0
A674,"Indicator Chip Very Fast Movement 3.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 3.5A, 32VDC, Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,50.0,3.5,32.0,0.0,32.0
A675,"Indicator Chip Very Fast Movement 3.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 3.5A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,3.5,32.0,0.0,32.0
A676,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,Low,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,1.25,125.0,0.0,24.0
A677,"Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.25A, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,1.25,32.0,0.0,32.0
A678,"Indicator Chip Very Fast Movement 1.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.25A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,1.25,32.0,0.0,32.0
A679,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,Low,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,1.75,125.0,0.0,24.0
A680,"Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,1.75,32.0,0.0,32.0
A681,"Indicator Chip Very Fast Movement 1.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 1.75A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,1.75,32.0,0.0,32.0
A682,"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,0.25,32.0,0.0,32.0
A683,"Indicator Chip Very Fast Movement 0.25A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,High,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,0.25,32.0,0.0,32.0
A684,"Indicator Chip Very Fast Movement 0.25A SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.25A, 32VAC, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,25.17 X 12.9 X 7.75mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,25.17,35.0,0.25,32.0,32.0,32.0
A685,nan,VERY FAST,BATTERY PACK,UNKNOWN,EPOXY,25.17 X 12.9 X 7.75mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,25.17,50.0,0.25,32.0,0.0,32.0
A686,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,Low,UNKNOWN,SURFACE MOUNT,55.0,-55.0,6.1,8.4,35.0,0.375,125.0,0.0,24.0
A687,"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, 0402",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,0.375,32.0,0.0,32.0
A688,"Indicator Chip Very Fast Movement 0.375A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.375A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,0.375,32.0,0.0,32.0
A689,"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.5A, 32VDC, 35A (IR), Supplemental, Surface Mount, 0402",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,0.5,32.0,0.0,32.0
A690,"Indicator Chip Very Fast Movement 0.5A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Very Fast Blow, 0.5A, 32VDC, 35A (IR), Surface Mount, NANO",VERY FAST,BATTERY PACK,VERY FAST,EPOXY,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,0.5,32.0,0.0,32.0
A691,"Indicator Chip Very Fast Movement 0.75A 32V SMD Solder Pad 0402 Epoxy Glass T/R CSA Electric Indicator, Fast Blow, 0.75A, 32VDC, 35A (IR), Surface Mount",VERY FAST,BATTERY PACK,FAST,EPOXY,1.04 X 0.56 X 0.38mm,Low,SURFACE MOUNT,SURFACE MOUNT,55.0,-55.0,6.1,1.04,35.0,0.75,32.0,0.0,32.0
